연도,파일명,감사사항,감사종류,감사분야,담당부서,분류,관련도,매칭키워드,총매칭수,첫매칭쪽,쪽수,본문글자수,정보화사업,전산시스템,정보시스템,시스템운영,시스템유지관리,참고:정보화,참고:전산,참고:소프트웨어,참고:데이터베이스,참고:홈페이지,참고:정보보안,참고:개인정보,참고:디지털,발췌,형식,ZIP내부파일,오류
2017,20170214_한국교육방송공사 기관운영감사.hwp,한국교육방송공사 기관운영감사,기관정기,교육,사회복지5과,관련,중간,"전산시스템(8), 정보시스템(2)",10,612,3442,61949,0,8,2,0,0,0,8,0,0,6,0,0,4,계약서｣제4조등에따라도매서점들로하여금학습용교재의재고현황을위공사의전산시스템에입력하도록하고있으므로특정도매서점이학습용교재를추가로요청하면전산시,HWP,,
2017,20170208_주요장비 등 물품 구입 및 관리실태.hwp,주요장비 등 물품 구입 및 관리실태,특정사안,공직기강,,무관,,,0,,4268,234652,0,0,0,0,0,0,0,12,0,4,0,0,0,,HWP,,
2017,20170201_농산물 수급 관리실태.hwp,농산물 수급 관리실태,특정사안,농림수산해양,산업금융2과,관련,중간,"전산시스템(3), 정보시스템(3)",6,1483,3516,70137,0,3,3,0,0,0,4,0,0,1,0,0,0,위약시점부터3년간위약자의주민등록번호로계약재배사업에참여하지못하도록전산시스템이마련되어있다.,HWP,,
2017,20170125_부산지방국토관리청 기관운영감사.hwp,부산지방국토관리청 기관운영감사,기관정기,건설/주택,국토환경2과,무관,,,0,,1273,25685,0,0,0,0,0,0,1,0,1,1,0,0,2,,HWP,,
2017,20170124_보건의료산업 육성사업 등 관리실태.hwp,보건의료산업 육성사업 등 관리실태,특정사안,보건/복지,사회복지1과,관련,낮음(단순언급),"전산시스템(1), 정보시스템(1)",2,2583,5782,158578,0,1,1,0,0,0,1,1,0,11,0,0,0,체계를보건복지부소관보건의료R&D과제를통합ㆍ관리하는보건의료기술종합정보시스템(HTdream)에적용하여연구과제를발굴하거나질병정보를과제평가에사,HWP,,
2017,20170119_건강기능식품 안전 및 품질 관리실태.hwp,건강기능식품 안전 및 품질 관리실태,특정사안,보건/복지,사회복지3과,관련,낮음(단순언급),정보시스템(1),1,704,2837,84851,0,0,1,0,0,0,0,0,0,5,0,0,0,"위정보망은위해정보시스템을포함한식품행정통합시스템,식품정보활용시스템,식품안전정보포털로구성",HWP,,
2017,20170118_국세정보시스템 활용 및 보안 실태.hwp,국세정보시스템 활용 및 보안 실태,특정사안,국세,,관련,높음(제목일치),"정보화사업(1), 전산시스템(2), 정보시스템(35), 시스템운영(2)",40,5,2893,66118,1,2,35,2,0,2,10,3,11,0,16,53,0,-국세정보시스템활용및보안실태-,HWP,,
2017,20170117_탄약 폐기처리 사업 운영실태.hwp,탄약 폐기처리 사업 운영실태,특정사안,국방,,무관,,,0,,2394,99701,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2017,20170111_하수관로정비 임대형 민자사업 추진실태.hwp,하수관로정비 임대형 민자사업 추진실태,특정사안,건설/주택,,무관,,,0,,4150,75201,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2017,20170110_수출지원사업 추진실태.zip,수출지원사업 추진실태,특정사안,산업자원,산업금융1과,무관,,,0,,3266,74508,0,0,0,0,0,0,2,1,0,0,0,0,0,,ZIP,수출지원사업 추진실태(국회)_공개문.hwp | 수출지원사업 추진실태_공개문.hwp,
2017,20170105_신성장동력 에너지사업 추진실태.hwp,신성장동력 에너지사업 추진실태,특정사안,산업자원,공공기관1과,무관,,,0,,8152,193204,0,0,0,0,0,2,2,0,0,0,0,0,0,,HWP,,
2017,20170104_기금의 미수납채권 관리실태.hwp,기금의 미수납채권 관리실태,특정사안,재정,,관련,낮음(단순언급),전산시스템(2),2,455,837,16148,0,2,0,0,0,0,2,0,0,0,0,0,0,"으로인식하는회계처리를하여재무제표에반영하면서도“기금공통원인”이외에전산시스템상별도의징수결정절차가없어수납시에수납한금액만관리하고있고,대출금상환",HWP,,
2016,20161228_민원사항 관련 즉시(Spot)감사.zip,민원사항 관련 즉시(Spot)감사,특정사안,기타,,무관,,,0,,620,47297,0,0,0,0,0,0,0,0,0,0,0,0,0,,ZIP,민원사항 관련 즉시(Spot)감사_공개문.hwp | 민원사항 관련 즉시(Spot)감사(재부의)_공개문.hwp,
2016,20161222_변상판정 청구사항 등 조사 처리.zip,변상판정 청구사항 등 조사 처리,,재정,사회복지2과,무관,,,0,,529,31150,0,0,0,0,0,0,1,0,0,0,1,1,0,,ZIP,변상판정 청구사항 등 조사 처리_공개문.hwp | 변상판정 및 청구사항 등 조사처리_공개문.hwp,
2016,20161221_기업금융시스템 운영 및 감독실태.hwp,기업금융시스템 운영 및 감독실태,특정사안,금융,산업금융3과,관련,높음(제목일치),"전산시스템(2), 시스템운영(2)",4,5,11084,234910,0,2,0,2,0,0,31,0,0,0,0,0,0,-기업금융시스템운영및감독실태-,HWP,,
2016,20161214_국토이용 및 개발계획 수립추진실태.hwp,국토이용 및 개발계획 수립추진실태,특정사안,건설/주택,국토환경1과,무관,,,0,,4121,100159,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20161209_차량기지 구내 운전업무 위탁용역 관련 공익감사청구.hwp,차량기지 구내 운전업무 위탁용역 관련 공익감사청구,특정사안,교통/물류,,무관,,,0,,206,7766,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20161208_공직비리 기동점검Ⅱ.hwp,공직비리 기동점검Ⅱ,특정사안,공직기강,,관련,높음,"정보시스템(16), 시스템운영(8)",24,965,1078,55822,0,0,16,8,0,0,2,3,0,48,0,0,0,":4억여원,이하“재외한국문화원홈페이지사업”이라한다)과“2016년정보시스템운영”(계약금액:11억여원,이하“2016년정보사업”이라한다)용역",HWP,,
2016,20161206_국가 주요기반시설 안전 및 관리실태.hwp,국가 주요기반시설 안전 및 관리실태,특정사안,건설/주택,,관련,중간,시스템운영(8),8,166,30739,293383,0,0,0,8,0,0,0,0,0,1,0,0,0,자료:｢시설물정보관리종합시스템및시설물재난관리시스템운영규정｣,HWP,,
2016,20161201_충청남도 기관운영감사.zip,충청남도 기관운영감사,기관정기,지방자치단체,,관련,낮음(단순언급),정보시스템(1),1,324,3595,97308,0,0,1,0,0,0,15,0,0,0,0,0,0,남도는주식회사▽▽이건설업을등록하였는지를건설업등록증이나건설산업지식정보시스템등을통해확인하지않고그대로승인하였다.,ZIP,충청남도 기관운영감사_공개문.hwp | 충청남도 기관운영감사(재부의)_공개문.hwp,
2016,20161129_인ㆍ허가 등 대민업무 처리실태[4](오산시ㆍ수원시ㆍ김포시ㆍ부천시).hwp,인ㆍ허가 등 대민업무 처리실태[4](오산시ㆍ수원시ㆍ김포시ㆍ부천시),특정사안,지방자치단체,지방행정1국4과,무관,,,0,,451,23892,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20161129_인ㆍ허가 등 대민업무 처리실태[3] (고양시ㆍ구리시ㆍ양주시ㆍ포천시).hwp,인ㆍ허가 등 대민업무 처리실태[3] (고양시ㆍ구리시ㆍ양주시ㆍ포천시),특정사안,지방자치단체,지방행정1국3과,무관,,,0,,3564,79731,0,0,0,0,0,0,1,0,0,1,0,0,0,,HWP,,
2016,20161129_인ㆍ허가 등 대민업무 처리실태[2](강동구ㆍ강서구ㆍ성동구ㆍ영등포구).hwp,인ㆍ허가 등 대민업무 처리실태[2](강동구ㆍ강서구ㆍ성동구ㆍ영등포구),특정사안,지방자치단체,지방행정1국2과,관련,낮음(단순언급),시스템운영(3),3,29,1033,73140,0,0,0,3,0,0,4,0,0,0,0,0,0,(8)인허가결격사유조회시스템운영부적정(주의),HWP,,
2016,20161129_인ㆍ허가 등 대민업무 처리실태[1](하남시ㆍ용인시ㆍ성남시ㆍ광주시).zip,인ㆍ허가 등 대민업무 처리실태[1](하남시ㆍ용인시ㆍ성남시ㆍ광주시),특정사안,지방자치단체,지방행정1국1과,관련,낮음(단순언급),정보시스템(1),1,669,1837,55953,0,0,1,0,0,0,0,0,0,0,0,0,0,부가건축행정업무전반을전자적으로처리하게하기위하여제작·배포한국가표준정보시스템,ZIP,인ㆍ허가 등 대민업무 처리실태(1)_공개문.hwp | 인ㆍ허가 등 대민업무 처리실태[1](재부의)_공개문.hwp,
2016,20161124_한국가스공사 계약 등 비리점검.hwp,한국가스공사 계약 등 비리점검,특정사안,공직기강,,무관,,,0,,7264,122608,0,0,0,0,0,0,0,1,0,0,0,0,4,,HWP,,
2016,20161123_포항시 생활폐기물 등 수집·운반 용역업체 관리 감독 관련.hwp,포항시 생활폐기물 등 수집·운반 용역업체 관리 감독 관련,특정사안,지방자치단체,,무관,,,0,,82,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20161122_군수장비 획득 및 운용관련 비리 기동점검.hwp,군수장비 획득 및 운용관련 비리 기동점검,특정사안,국방,,무관,,,0,,473,36394,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20161117_감사결과 이행실태.hwp,감사결과 이행실태,특정사안,공직기강,,무관,,,0,,714,46515,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20161115_규제개혁 추진 및 이행실태.hwp,규제개혁 추진 및 이행실태,성과,재정,미래전략감사3과,관련,중간,정보시스템(12),12,20,3967,113734,0,0,12,0,0,5,1,1,0,0,0,0,0,4.규제개혁관련정보시스템및평가제도현황17,HWP,,
2016,20161110_전라북도 기관운영감사.hwp,전라북도 기관운영감사,기관정기,지방자치단체,,관련,낮음(단순언급),시스템운영(3),3,22,2030,50334,0,0,0,3,0,3,0,0,0,0,0,0,0,6.빅데이터기반농작물생장환경분석시스템운영․관리부적정(통보),HWP,,
2016,"20161109_인천남·서구, 강릉·동해시 기관운영감사.hwp","인천남·서구, 강릉·동해시 기관운영감사",기관정기,지방자치단체,,관련,낮음(단순언급),정보시스템(3),3,260,2830,83993,0,0,3,0,0,0,0,0,0,7,0,0,0,"전승진후보자명부순위등이포함되어있고,근평담당자(F)가각각을인사행정정보시스템에서추출ㆍ편집하여작성",HWP,,
2016,20161108_세무조사 운영실태.hwp,세무조사 운영실태,특정사안,국세,재정경제3과,관련,낮음(단순언급),전산시스템(2),2,2108,5501,147341,0,2,0,0,0,0,27,0,0,0,0,0,0,스템상조사대상자수정･삭제시관리자또는상급관서의사전승인을받도록하는등전산시스템개선을검토하고조사선정건중장기미결사항이발생하지않도록조사진행에대한관,HWP,,
2016,20161103_서산시 ㄱ 재개발 정비사업 관련.hwp,서산시 ㄱ 재개발 정비사업 관련,특정사안,지방자치단체,,무관,,,0,,188,9362,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20161102_자격·인증 관리실태 점검.zip,자격·인증 관리실태 점검,특정사안,산업자원,,관련,높음,"정보시스템(48), 시스템운영(8), 시스템유지관리(23)",79,23,8555,210770,0,0,48,8,23,7,4,56,1,1,0,3,0,(5)“정보시스템운영및유지관리용역”낙찰자선정업무부당처리(문책)63,ZIP,자격ㆍ인증 관리실태 점검_공개문.hwp | 자격ㆍ인증 관리실태 점검(재부의)_공개문.hwp,
2016,20161101_보육 등 지원사업 성과관리실태.hwp,보육 등 지원사업 성과관리실태,성과,보건/복지,미래전략감사2과,관련,낮음(단순언급),정보시스템(2),2,4409,5589,105970,0,0,2,0,0,0,0,0,0,0,0,2,0,"수급계획자료,행정자치부주민등록인구통계(2014년12월),보육통합정보시스템(2014년12월)자료재구성",HWP,,
2016,20161027_자체감사기구 운영실태(국가ㆍ공공기관).hwp,자체감사기구 운영실태(국가ㆍ공공기관),특정사안,공직기강,공공감사혁신담당관,관련,낮음(단순언급),정보시스템(1),1,61,3421,66806,0,0,1,0,0,1,0,0,0,0,0,0,0,"이해를돕기위해감사대상업무의현황을기술한것으로,감사대상기관이공공감사정보시스템에입력한자료를바탕으로작성되었으며현장조사등감사의방법으로검증한내용이",HWP,,
2016,20161025_실업급여 등 고용안전망 운영실태.hwp,실업급여 등 고용안전망 운영실태,특정사안,보건/복지,사회복지2과,관련,중간,"정보시스템(4), 시스템운영(1)",5,8130,9652,270056,0,0,4,1,0,0,15,4,2,8,0,1,1,그런데고용노동부의고용보험시스템과폴리텍의학사운영종합정보시스템이연계되어있지않아폴리텍이훈련수당지급시훈련생의고용보험가입및탈퇴내역,HWP,,
2016,20161021_함양군 관급공사 시공업체 부당변경 등 관련 공익감사청구.hwp,함양군 관급공사 시공업체 부당변경 등 관련 공익감사청구,특정사안,지방자치단체,,무관,,,0,,86,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20161020_청년고용대책 성과분석.hwp,청년고용대책 성과분석,성과,노동,미래전략감사1과,관련,낮음(단순언급),정보시스템(2),2,4261,7607,149431,0,0,2,0,0,0,7,0,0,3,0,4,0,및환수등사업의수행및관리에필요한각종자료또는정보의효율적처리등을위하여정보시스템을구축ㆍ운영할수있도록되어있다.,HWP,,
2016,20161019_부산광역시 기관운영감사.zip,부산광역시 기관운영감사,기관정기,지방자치단체,,무관,,,0,,4190,100323,0,0,0,0,0,0,0,0,0,0,0,0,0,,ZIP,부산광역시 기관운영감사_공개문.hwp | 부산광역시 기관운영감사(재부의)_공개문.hwp,
2016,20161014_서울대 비정규직 관련 법률 위반 및 운영 실태.hwp,서울대 비정규직 관련 법률 위반 및 운영 실태,특정사안,노동,,관련,낮음(단순언급),"정보화사업(3), 정보시스템(1)",4,256,1304,35782,3,0,1,0,0,8,0,0,0,1,0,0,0,"서울대는기간제근로자등전체직원의인사관리를위하여‘행정정보시스템’을구축․운영하고있는바,기간제근로자가무기계약직으로전환된경우동시스",HWP,,
2016,20161013_중소기업자간 경쟁제도 등 운영실태.hwp,중소기업자간 경쟁제도 등 운영실태,특정사안,산업자원,산업금융1과,관련,중간,정보시스템(13),13,834,11688,195910,0,0,13,0,0,3,3,1,1,2,0,0,1,"어렵다고판단하여,2014년4월조달청은전문생산업체등의의견수렴후목록정보시스템에서윈치크레인품명을삭제하였기에지금은크레인의종류로분류하지아니함",HWP,,
2016,20161004_미래창조과학부 기관운영감사.hwp,미래창조과학부 기관운영감사,기관정기,과학기술,재정경제2과,관련,낮음(단순언급),정보시스템(2),2,1866,5231,122372,0,0,2,0,0,2,8,1,1,8,0,1,18,유통관리경영정보시스템(나라사랑),HWP,,
2016,20160927_한국관광공사 기관운영감사.hwp,한국관광공사 기관운영감사,기관정기,문화/관광/체육,공공기관4과,무관,,,0,,1535,39890,0,0,0,0,0,0,0,0,0,13,0,0,0,,HWP,,
2016,20160922_담뱃세 등 인상 관련 재고차익 관리실태.zip,담뱃세 등 인상 관련 재고차익 관리실태,특정사안,국세,재정경제4과,관련,중간,전산시스템(6),6,1137,6638,138675,0,6,0,0,0,0,43,0,0,0,0,0,0,①○○의독점도매업체(한미상사등4개업체)가○○의주문․발주전산시스템인SRS에주문내역을입력(배송일1-2일전까지),ZIP,담뱃세 등 인상 관련 재고차익 관리실태_공개문.hwp | 담뱃세 등 인상 관련 재고차익 관리실태(재부의 및 별도처리)_공개문.hwp,
2016,"20160912_국민안전 위협요소 대응·관리실태(지하철,공동구 분야).zip","국민안전 위협요소 대응·관리실태(지하철,공동구 분야)",특정사안,치안/법무,행정안전3과,관련,낮음(단순언급),"정보시스템(1), 시스템운영(1)",2,179,4703,125475,0,0,1,1,0,0,5,0,0,0,1,0,0,▪부품관리시스템운영의적정성,ZIP,"국민안전 위협요소 대응·관리 실태(지하철, 공동구 분야)_공개문.hwp | 국민안전 위협요소 대응·관리 실태(지하철, 공동구 분야)(재부의)_공개문.hwp",
2016,20160912_국민안전 위협요소 대응·관리 실태(항만안전분야).hwp,국민안전 위협요소 대응·관리 실태(항만안전분야),특정사안,치안/법무,행정안전4과,관련,중간,정보시스템(5),5,828,4032,85306,0,0,5,0,0,6,4,0,0,0,0,0,0,제50조의규정에따르면무역항의수상구역등에출입하려는선박의장은항만운영정보시스템(Port-MIS)을통해해양수산부장관에게신고하여야한다고되어있다.,HWP,,
2016,20160912_국민안전 위협요소 대응·관리 실태(범죄예방 및 도로교통 안전 분야).hwp,국민안전 위협요소 대응·관리 실태(범죄예방 및 도로교통 안전 분야),특정사안,치안/법무,행정안전2과,관련,중간,"정보시스템(1), 시스템운영(11)",12,125,5285,91447,0,0,1,11,0,0,12,0,3,0,0,4,7,"야와단속의적정성에중점을두었고,교통장비구축․운영분야,교통관제및교통정보시스템등2015년에실시된“국가통합교통정보체계구축및운영실태”에서점검한분",HWP,,
2016,20160912_국민안전 위협요소 대응·관리 실태(공항안전 및 총기ㆍ폭발물 분야).hwp,국민안전 위협요소 대응·관리 실태(공항안전 및 총기ㆍ폭발물 분야),특정사안,치안/법무,행정안전1과,관련,중간,"전산시스템(3), 정보시스템(3), 시스템운영(2)",8,103,8597,142685,0,3,3,2,0,8,18,0,0,0,0,12,0,[표41]서울특별시및대전광역시버스관리ㆍ정보시스템의접속장애관리및재발방지기준사례,HWP,,
2016,20160906_장애연금 과다지급 관련 변상판정청구 사항.hwp,장애연금 과다지급 관련 변상판정청구 사항,,보건/복지,산업금융4과,무관,,,0,,122,11830,0,0,0,0,0,0,5,0,0,0,0,0,0,,HWP,,
2016,20160831_재정융자사업 예산편성 및 관리실태.hwp,재정융자사업 예산편성 및 관리실태,성과,재정,재정경제1과,관련,낮음(단순언급),전산시스템(2),2,4606,9801,201835,0,2,0,0,0,0,3,0,0,0,0,0,0,",대여일자별융자내역을일일이파악하여융자제한여부를확인하도록하고있을뿐전산시스템을통한관리방안은마련하지않고있다.",HWP,,
2016,20160824_계약 및 인허가 비리점검.zip,계약 및 인허가 비리점검,특정사안,공직기강,,무관,,,0,,1099,83092,0,0,0,0,0,0,2,0,0,0,0,0,0,,ZIP,계약 및 인허가 비리점검_공개문.hwp | 계약 및 인허가 비리점검(재부의)_공개문.hwp,
2016,20160818_주요 정보화사업 계약업무 추진실태.hwp,주요 정보화사업 계약업무 추진실태,특정사안,정보통신,,관련,높음(제목일치),"정보화사업(104), 정보시스템(100), 시스템운영(11), 시스템유지관리(3)",218,5,9493,191678,104,0,100,11,3,128,74,249,21,5,3,17,5,-주요정보화사업계약업무추진실태-,HWP,,
2016,20160817_부산 등 4개 항만공사 기관운영감사.hwp,부산 등 4개 항만공사 기관운영감사,기관정기,교통/물류,공공기관3과,무관,,,0,,3243,61796,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160811_금융위원회 기관운영감사.hwp,금융위원회 기관운영감사,기관정기,금융,산업금융3과,관련,낮음(단순언급),전산시스템(3),3,1812,1965,68603,0,3,0,0,0,0,5,0,0,2,0,0,0,"-동일인신용대출한도임박에대한내부기준을수립하고,전산시스템구축및여신업무방법서개정등을검토하여2016년하반기중도입하겠음",HWP,,
2016,20160810_전주시 기관운영감사.zip,전주시 기관운영감사,기관정기,지방자치단체,,관련,낮음(단순언급),정보시스템(1),1,125,1347,48124,0,0,1,0,0,1,1,0,0,0,0,0,0,양→준공(사용승인)→철거등)업무전반을전자적으로처리하게하는국가표준정보시스템,ZIP,전주시 기관운영감사_공개문.hwp | 전주시 기관운영감사(재부의)_공개문.hwp,
2016,20160809_선거철 공직기강 점검.hwp,선거철 공직기강 점검,특정사안,공직기강,,무관,,,0,,1729,55944,0,0,0,0,0,0,0,0,0,1,0,0,0,,HWP,,
2016,20160728_관사 임차보증금 망실 관련 변상판정.hwp,관사 임차보증금 망실 관련 변상판정,,재정,행정안전4과,무관,,,0,,224,9885,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160727_한국자산관리공사 기관운영감사.hwp,한국자산관리공사 기관운영감사,기관정기,금융,산업금융4과,무관,,,0,,2124,64409,0,0,0,0,0,3,1,0,0,0,0,0,1,,HWP,,
2016,20160726_사행산업 관련 공공기관 수익금 집행실태.hwp,사행산업 관련 공공기관 수익금 집행실태,특정사안,문화/관광/체육,공공기관4과,관련,낮음(단순언급),"전산시스템(2), 정보시스템(1)",3,749,2794,53052,0,2,1,0,0,0,2,22,0,0,0,1,1,-또한연장근로실적을관리하는전산시스템없이수기문서형태로소속부서장이실적을확인함에따라일부직원의연장근로내역,HWP,,
2016,20160720_2018평창동계올림픽 준비실태.hwp,2018평창동계올림픽 준비실태,특정사안,문화/관광/체육,,무관,,,0,,3993,74524,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160719_수도권고속철도 건설사업 추진실태.hwp,수도권고속철도 건설사업 추진실태,특정사안,교통/물류,국토환경2과,무관,,,0,,838,39231,0,0,0,0,0,0,0,3,0,0,0,0,1,,HWP,,
2016,20160714_한약제제인 ㄱ의 조제실제제 신고 관련 공익감사청구.hwp,한약제제인 ㄱ의 조제실제제 신고 관련 공익감사청구,특정사안,보건/복지,홍보담당관,무관,,,0,,81,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160714_주택도시보증공사 기관운영감사.hwp,주택도시보증공사 기관운영감사,기관정기,건설/주택,공공기관2과,무관,,,0,,1587,35777,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160713_한국지역난방공사 기관운영감사.hwp,한국지역난방공사 기관운영감사,기관정기,산업자원,공공기관1과,무관,,,0,,992,32237,0,0,0,0,0,0,0,0,0,0,1,0,0,,HWP,,
2016,20160713_경상남도교육청 직원 채용과 상여금 지급 등 관련 공익감사청구.hwp,경상남도교육청 직원 채용과 상여금 지급 등 관련 공익감사청구,특정사안,교육,,무관,,,0,,68,3826,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160712_공직비리 기동점검Ⅰ.hwp,공직비리 기동점검Ⅰ,특정사안,공직기강,,관련,낮음(단순언급),전산시스템(2),2,369,722,44026,0,2,0,0,0,0,2,0,0,0,0,1,0,월분인건비가50만원이었는데도학생연구원AA(석사과정)에게연구비지원전산시스템(충북대학교▣단이연구비집행․관리를위해구축한전산시스템)에AE의인건,HWP,,
2016,20160707_천안시 기관운영감사.hwp,천안시 기관운영감사,기관정기,지방자치단체,,관련,중간,"전산시스템(4), 정보시스템(1)",5,124,5080,79815,0,4,1,0,0,0,5,2,0,0,0,0,0,무성적평정위원회(이하“근평위”라한다)에서심사․결정하고이를인사행정정보시스템(이하“인사랑”이라한다)에입력한후이를토대로승진임용시필요한승진후보,HWP,,
2016,20160706_평택시·시흥시 기관운영감사.hwp,평택시·시흥시 기관운영감사,기관정기,지방자치단체,지방행정1국4과,무관,,,0,,764,20951,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160705_인천광역시 부평구 기관운영감사.hwp,인천광역시 부평구 기관운영감사,기관정기,지방자치단체,,무관,,,0,,877,48854,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160630_구미시 기관운영감사.hwp,구미시 기관운영감사,기관정기,지방자치단체,,관련,낮음(단순언급),정보시스템(2),2,228,3007,56543,0,0,2,0,0,0,0,0,0,0,0,0,0,"회가결정한근무성적평정점수및순위를임의로변경하고변경한평정점을인사행정정보시스템에입력하여승진후보자명부를작성함으로써,인사의공정성및투명성훼손",HWP,,
2016,20160629_남양주시 및 파주시 기관운영감사.hwp,남양주시 및 파주시 기관운영감사,기관정기,지방자치단체,지방행정1국3과,관련,낮음(단순언급),정보시스템(1),1,420,2268,54737,0,0,1,0,0,0,0,0,0,1,0,0,0,2016.3.2.～3.18.)중남양주시불법건축물관리대장과세외수입정보시스템의불법건축물에대한이행강제금부과자료를대사하여불법건축물에대한시정명령,HWP,,
2016,20160628_서울특별시시설관리공단·서울특별시농수산식품공사 기관운영감사.hwp,서울특별시시설관리공단·서울특별시농수산식품공사 기관운영감사,기관정기,지방자치단체,지방행정1국1과,관련,낮음(단순언급),"전산시스템(2), 정보시스템(1), 시스템운영(1)",4,111,1492,35785,0,2,1,1,0,0,3,0,0,0,0,0,1,교통정보시스템운영,HWP,,
2016,20160624_기상청 기관운영감사.hwp,기상청 기관운영감사,기관정기,공직기강,국토환경3과,관련,낮음(단순언급),"정보화사업(2), 정보시스템(1), 시스템운영(1)",4,126,1015,31246,2,0,1,1,0,2,1,2,0,0,0,0,4,"일반사업,정지궤도기상위성개발등R&D사업,기상슈퍼컴(4호기)도입등정보화사업등을추진하였다.",HWP,,
2016,20160623_소극적 업무처리 등 국민불편사례 점검.zip,소극적 업무처리 등 국민불편사례 점검,특정사안,기타,,무관,,,0,,2343,95617,0,0,0,0,0,0,4,5,0,0,0,0,1,,ZIP,소극적 업무처리 등 국민불편 사례 점검_공개문.hwp | 소극적 업무 처리 등 국민 불편 사례 점검(재부의)_공개문.hwp,
2016,20160621_중부지방국세청 기관운영감사.hwp,중부지방국세청 기관운영감사,기관정기,재정,재정경제4과,관련,중간,전산시스템(5),5,394,1055,37044,0,5,0,0,0,0,10,0,0,0,0,0,0,출입국자료는국세청내부전산시스템을통해서쉽게조회ㆍ확인할수있음,HWP,,
2016,20160621_국세청 본청 기관운영감사.hwp,국세청 본청 기관운영감사,기관정기,재정,재정경제3과,관련,중간,정보화사업(5),5,2149,2249,52217,5,0,0,0,0,5,4,1,0,2,0,0,0,",사업기간:2012.4.2.∼2015.12.31.,이하“국세행정정보화사업”이라한다)을추진하였다.",HWP,,
2016,20160616_경인전력관제센터 신설·운영실태.hwp,경인전력관제센터 신설·운영실태,특정사안,산업자원,,관련,낮음(단순언급),"전산시스템(1), 정보시스템(2)",3,49,1121,42274,0,1,2,0,0,0,4,0,1,1,0,0,0,[사진4]기상정보시스템화면30,HWP,,
2016,20160616_KF-16 전투기 성능개량사업 추진실태.hwp,KF-16 전투기 성능개량사업 추진실태,특정사안,국방,,관련,낮음(단순언급),정보시스템(1),1,169,1115,49742,0,0,1,0,0,0,0,9,0,0,0,0,6,"◯◯는1995년◇◇와▽▽의합병으로탄생한회사로서항공,전자시스템,정보시스템및체계솔루션,우주시스템분야에서사업을수행하고있고,F-16전투기를제",HWP,,
2016,20160615_금융공공기관 출자회사 관리실태.hwp,금융공공기관 출자회사 관리실태,특정사안,금융,산업금융3과,관련,중간,"전산시스템(4), 시스템운영(5)",9,939,7594,250854,0,4,0,5,0,0,12,0,0,0,0,0,0,재무이상치분석시스템운영부적정,HWP,,
2016,20160614_노원구·송파구 기관운영감사.hwp,노원구·송파구 기관운영감사,기관정기,지방자치단체,지방행정1국2과,무관,,,0,,3090,54553,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160610_서울행 직행 좌석버스 노선 임의변경 등 관련 공익감사청구.hwp,서울행 직행 좌석버스 노선 임의변경 등 관련 공익감사청구,특정사안,교통/물류,,무관,,,0,,71,3976,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160609_공정거래업무 관리실태.hwp,공정거래업무 관리실태,특정사안,공직기강,재정경제2과,관련,낮음(단순언급),전산시스템(1),1,1297,3470,107970,0,1,0,0,0,0,2,9,0,2,0,0,0,"별표1]“부채비율위반지주회사심결례명세”와같이8건이있었고,이를내부전산시스템에서쉽게바로확인할수있을뿐아니라동일한법위반행위유형중자진시정한사례가",HWP,,
2016,20160608_담양 성곡리 농축순환자원화시설 조성사업 관련 공익 감사청구.hwp,담양 성곡리 농축순환자원화시설 조성사업 관련 공익 감사청구,특정사안,농림수산해양,,무관,,,0,,120,6408,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160607_해양수산부 기관운영감사.hwp,해양수산부 기관운영감사,기관정기,공직기강,국토환경4과,무관,,,0,,2158,51888,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
2016,20160602_취약시기 공직기강 특별점검.hwp,취약시기 공직기강 특별점검,특정사안,공직기강,,무관,,,0,,2891,83002,0,0,0,0,0,0,0,0,0,0,0,0,0,,HWP,,
